Name;Price;Km;Etat;Date;Carburant;Note;Number of reviews;"Accoudoir

";Assistant de démarrage en côte;"Capteurs d'aide au stationnement arrière
";Capteurs d'aide au stationnement avant;Climatisation;Climatisation automatique;Détecteur de lumière;Détecteur de pluie; Régulateur de vitesse; Rétroviseurs latéraux électriques; Sièges électriques;Start/Stop automatique;Système de navigation;Vitres électriques;Volant en cuir;Volant multifonctions
Land Rover Range Rover Evoque D240 AWD BVA9 R-Dynamic HSE;EUR 49 995,-;18 908 km;Occasion;01/2019;Diesel;5.0;-4;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False
Land Rover Range Rover Velar 2.0D 240ch R-Dynamic SE AWD BVA;EUR 51 900,-;86 603 km;Occasion;08/2019;Diesel;N/A;0;True;True;True;False;False;False;True;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Evoque 2.0 P 200ch Flex Fuel R-Dynamic SE AWD BVA;EUR 53 990,-;22 402 km;Occasion;03/2021;Essence (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover Evoque 2.0 D 180ch First Edition AWD BVA;EUR 53 999,-;36 413 km;Occasion;04/2019;Diesel;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Land Rover Defender 90 HARD TOP BLACK EDITION;EUR 55 500,-;47 930 km;Occasion, Historique entretien;03/2015;Diesel;5.0;-1;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False
Land Rover Range Rover Velar 3.0D V6 300ch R-Dynamic AWD BVA;EUR 55 900,-;83 117 km;Occasion;08/2018;Diesel;2.0;-2;True;True;True;False;False;False;True;True;True;True;False;False;False;True;True;True
Land Rover Range Rover Evoque 2.0 P 200ch Flex Fuel S AWD BVA;EUR 56 999,-;10 km;Occasion;10/2021;Essence;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Land Rover Range Rover Velar 2.0D 180ch R-Dynamic AWD BVA;EUR 57 490,-;20 987 km;Occasion;12/2019;Diesel;5.0;-2;True;True;True;False;False;False;True;True;True;True;False;False;False;True;True;True
Land Rover Discovery Sport 2.0 D 150ch R-Dynamic S AWD BVA Mark V;EUR 58 990,-;15 000 km;Occasion;07/2021;Électrique/Essence (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Evoque 2.0 D 200ch R-Dynamic S AWD BVA;EUR 59 999,-;9 500 km;Occasion;12/2021;Diesel;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Land Rover Defender SW 110 SE Mark VI;EUR 61 900,-;25 000 km;Occasion;02/2015;Diesel (Filtre à particules);N/A;0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False
Land Rover Range Rover Sport 5.0 V8 Supercharged 510ch Autobiography Dynamic Ma;EUR 63 900,-;102 178 km;Occasion;04/2017;Essence;N/A;0;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover Evoque 2.0 D 200ch R-Dynamic SE AWD BVA;EUR 65 999,-;9 000 km;Occasion;07/2021;Diesel;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Land Rover Range Rover Velar 2.0P 250ch R-Dynamic HSE AWD BVA;EUR 66 900,-;31 472 km;Occasion;05/2018;Essence;4.5;-1;True;True;True;False;False;False;True;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Sport 4.4 SDV8 339 HSE Dynamic Mark IV;EUR 66 990,-;45 350 km;Occasion;10/2015;Diesel;3.0;-1;False;True;False;False;True;True;True;True;True;True;True;False;True;True;False;True
Land Rover Defender 90 3.0 D200 Hard Top;EUR 67 999,-;150 km;Occasion;10/2021;Diesel;N/A;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True
Land Rover Defender 90 3.0 D200 Hard Top;EUR 68 999,-;150 km;Occasion;10/2021;Diesel;N/A;0;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False
Land Rover Defender 90 3.0 D200 Hard Top;EUR 68 999,-;150 km;Occasion;10/2021;Diesel;N/A;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True
Land Rover Defender 90 3.0 D200 Hard Top;EUR 68 999,-;150 km;Occasion;10/2021;Diesel;N/A;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;True
Land Rover Range Rover Evoque 1.5 P300e 309ch R-Dynamic SE AWD BVA 11cv;EUR 70 999,-;10 km;Occasion;10/2021;Électrique/Essence;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Land Rover Range Rover IV 5.0 V8 S/C V8 32V 510 cv Boîte auto;EUR 72 500,-;72 000 km;Occasion;06/2015;Super E10 95 / Essence 91 / Super Plus E10 98 / Super 95 / Super Plus 98 / Essence E10 91;5.0;-3;;;;;;;;;;;;;;;;
Land Rover Range Rover V8 Vogue SE A;EUR 79 990,-;1 000 km;Occasion, Historique entretien;08/1990;Essence;N/A;0;True;False;False;False;True;False;False;False;False;True;True;False;True;False;True;False
Land Rover Range Rover Sport Mark IV V8 S/C 5.0L SVR A;EUR 79 990,-;67 000 km;Occasion, Historique entretien;06/2016;Essence;N/A;0;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True
Land Rover Defender LAND-ROVER 110 D240 BVA8 First Edition;EUR 81 498,-;15 107 km;Occasion;07/2020;Diesel;5.0;-1;True;False;False;False;False;False;False;True;True;True;False;False;False;False;True;False
Land Rover Range Rover Sport 2.0 P400e 404ch HSE Mark VII;EUR 82 900,-;63 811 km;Occasion;11/2018;Électrique/Essence;N/A;0;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover Sport 2.0 P400e 404ch Autobiography Dynamic Mark VII;EUR 87 990,-;50 385 km;Occasion;07/2018;Électrique/Essence;N/A;0;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover Mark VI LWB SDV8 4.4L 339ch Autobiography A;EUR 90 000,-;28 000 km;Occasion, Historique entretien;06/2017;Diesel;5.0;-1;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True
Land Rover Defender 90 3.0 D250 X-DYNAMIC SE;EUR 94 900,-;15 000 km;Occasion;08/2021;Diesel;N/A;0;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False
Land Rover Defender 110 D 240 X-DYNAMIC HSE BVA8;EUR 94 988,-;- km;Neuf;-;Diesel;5.0;-1;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True
Land Rover Defender 110 D240 BVA8 S;EUR 96 900,-;8 300 km;Occasion;12/2020;Diesel;N/A;0;;;;;;;;;;;;;;;;
Land Rover Range Rover Velar 3.0D 300ch MHEV R-Dynamic Edition AWD BVA;EUR 99 900,-;10 000 km;Occasion;05/2021;Diesel (Filtre à particules);4.0;-3;True;True;True;False;False;False;True;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Velar 3.0D V6 300ch R-Dynamic HSE AWD BVA;EUR 109 900,-;15 000 km;Occasion;07/2021;Diesel;N/A;0;True;True;True;False;True;False;True;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Sport 3.0 SDV6 AUTOBIOGRAPHY DYNAMIC (Pano, HdUp, cam 36;EUR 114 485,-;30 km;Occasion;12/2019;Diesel;4.0;-5;;;;;;;;;;;;;;;;
Land Rover Range Rover Sport 5.0 V8 S/C 575ch SVR CARBON EDITION Mark IX;EUR 168 900,-;15 000 km;Occasion;10/2021;Essence (Filtre à particules);4.0;-3;True;False;True;False;False;False;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover 2.5 DSE HOLLAND\u0026HOLLAND BA / RANGE ROVER II /;EUR 2 500,-;244 701 km;Occasion;09/1998;Diesel;3.0;-1;;;;;;;;;;;;;;;;
Land Rover Range Rover Td6 SE 55ème Anniversaire;EUR 10 900,-;257 265 km;Occasion, Historique entretien;02/2004;Diesel (Filtre à particules);N/A;0;True;False;False;False;True;True;False;False;True;True;True;False;False;True;True;True
Land Rover Freelander TD4 SE MARK V 4X4 VENTE À PROFESSIONNEL;EUR 12 000,-;125 543 km;Occasion;03/2013;Diesel (Filtre à particules);4.0;-3;False;True;False;False;True;True;True;True;False;False;False;True;False;False;False;True
Land Rover Range Rover Mark VIII TDV8 Autobiography A;"EUR 15.990,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 14 990,-";199 999 km;Occasion, Historique entretien;08/2010;Diesel;4.5;-6;False;False;False;False;True;True;True;True;False;True;True;True;True;False;False;True
Land Rover Range Rover Evoque 2.2l sd4 dynamic pack teck 190 ch bva;EUR 17 900,-;135 000 km;Occasion, Historique entretien;10/2011;Diesel (Filtre à particules);3.5;-13;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover 2.5 TD 3P;EUR 19 490,-;260 000 km;Occasion;03/1991;Diesel;4.5;-1;;;;;;;;;;;;;;;;
Land Rover Discovery Sport 2.0 TD4 180 4WD PURE AUTO;EUR 19 890,-;123 500 km;Occasion;08/2016;Diesel;4.0;-32;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
Land Rover Range Rover Sport Mark III TD V8 HSE A;EUR 19 990,-;92 000 km;Occasion, Historique entretien;06/2007;Diesel;3.5;-5;True;False;True;True;True;True;True;False;True;True;True;False;True;True;True;True
Land Rover Range Rover Evoque TD4 150cv R-DYNAMIC;EUR 24 990,-;96 500 km;Occasion;11/2015;Diesel;4.5;-5;True;True;True;False;False;False;False;True;True;True;True;False;True;True;False;True
Land Rover Range Rover Sport TDV8 HSE;EUR 24 990,-;122 578 km;Occasion;04/2008;Diesel;2.0;-1;True;True;True;True;False;False;True;False;True;False;True;False;True;True;True;False
Land Rover Range Rover Evoque Mark III TD4 150 e-Capability SE Dynamic;EUR 29 800,-;95 570 km;Occasion, Historique entretien;11/2015;Diesel;N/A;0;False;False;True;True;True;True;True;False;True;True;True;True;True;True;True;True
Land Rover Range Rover Sport 3.0 TDV6 HSE DYNAMIC;EUR 31 900,-;149 314 km;Occasion;01/2015;Diesel (Filtre à particules);4.0;-11;True;False;False;False;False;False;True;True;False;False;False;True;True;False;False;True
Land Rover Range Rover Mark X TDV8 4.4l Vogue A;EUR 31 990,-;105 994 km;Occasion;12/2011;Diesel;4.0;-5;True;False;True;True;True;True;False;True;True;True;True;False;True;True;True;True
Land Rover Range Rover Velar 2.0D 240CH R-DYNAMIC HSE AWD BVA;EUR 49 970,-;73 630 km;Occasion;08/2018;Diesel;5.0;-3;True;True;False;False;False;False;True;True;False;False;False;False;True;False;False;True
Land Rover Range Rover Evoque II 2.0 P200 4WD R-DYNAMIC BVA;EUR 49 990,-;25 300 km;Occasion;07/2019;Électrique/Essence;3.5;-9;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False
Land Rover Defender V8 CABRIOLET BANQUETTES ARRIERE;EUR 57 500,-;95 800 km;Occasion;10/1988;Essence;5.0;-15;;;;;;;;;;;;;;;;
Land Rover Range Rover 4.4 SDV8 AUTOBIOGRAPHY SWB MARK II;EUR 69 900,-;33 800 km;Occasion;12/2014;Diesel;4.5;-4;True;True;True;False;True;True;True;True;True;True;True;False;True;True;False;False
Land Rover Defender 2.0d 200 ch 110 4x4 s bva;EUR 74 900,-;45 000 km;Occasion, Historique entretien;07/2020;Diesel (Filtre à particules);3.5;-13;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True
Land Rover Range Rover Sport Hse Dynamic P400e Phev + Toit Ouvrant;EUR 84 300,-;898 km;Occasion;10/2022;Électrique/Essence;3.5;-18;;;;;;;;;;;;;;;;
Land Rover Range Rover Sport Hse Dynamic P400e Phev + Toit Ouvrant;EUR 84 900,-;831 km;Occasion;10/2022;Électrique/Essence;3.5;-18;;;;;;;;;;;;;;;;
Land Rover Discovery 2.5 TDi UTILITAIRE 4x4 CLIM, ATT REMORQUE;"EUR 2.990,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 2 490,-";289 169 km;"Occasion



















Car-Pass


En cliquant sur ce logo, vous accéderez au rapport officiel de Car-Pass contenant l’historique kilométrique, du taux CO₂ , de la norme de pollution et si le véhicule doit encore subir un contrôle après accident. Plus dinfo sur car-pass.be.";N/A;Diesel;4.0;-16;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False
Land Rover Freelander 2.0 Turbo d4 Scapa Sports # CLIM, ATT. REMORQUE;"EUR 3.990,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 3 390,-";235 134 km;"Occasion



















Car-Pass


En cliquant sur ce logo, vous accéderez au rapport officiel de Car-Pass contenant l’historique kilométrique, du taux CO₂ , de la norme de pollution et si le véhicule doit encore subir un contrôle après accident. Plus dinfo sur car-pass.be.";N/A;Diesel;4.0;-16;True;True;False;False;True;False;False;False;False;True;False;False;False;True;True;True
Land Rover Freelander 2.0 Turbo d4 CABRIOLET / 3 PORTES / 1 ERE MAIN;EUR 3 450,-;195 189 km;Occasion;01/2005;Diesel;N/A;0;True;True;False;False;True;True;False;False;False;True;False;False;True;True;True;True
AutoScout24: la plus grande plateforme en ligne de voitures en Europe;N/A;N/A;N/A;N/A;N/A;N/A;0;;;;;;;;;;;;;;;;
Land Rover Range Rover 2.5 DT;EUR 4 500,-;285 000 km;Occasion;07/1996;Diesel;5.0;-1;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False
Land Rover Range Rover 4.0 V8 SE;EUR 5 000,-;137 200 km;Occasion;05/1997;Essence;3.5;-3;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False
Land Rover Defender;EUR 5 100,-;295 436 km;Occasion;09/1987;Diesel;N/A;0;;;;;;;;;;;;;;;;
Land Rover Discovery Td5 5;EUR 5 490,-;222 500 km;Occasion;11/1999;Diesel;2.5;-2;;;;;;;;;;;;;;;;
Land Rover Freelander 2 Mark III TD4_e DPF S A;EUR 5 800,-;219 850 km;Occasion;05/2010;Diesel (Filtre à particules);N/A;0;True;False;True;True;True;True;True;True;True;True;False;False;False;True;False;True
Land Rover Defender Santana 2.2 109 9 PLACES 1983 4X4 (VENDU) (SOLD);EUR 5 900,-;91 000 km;Occasion;11/1983;Diesel;4.0;-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Freelander TD4 ARUSHA MKIII 3P;EUR 5 900,-;143 589 km;Occasion;02/2003;Diesel;N/A;0;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False
Land Rover Freelander TD4 DPF HSE;EUR 6 400,-;222 000 km;Occasion;11/2007;Diesel (Filtre à particules);N/A;0;False;False;True;True;True;True;False;True;True;True;True;False;False;True;True;True
Land Rover Defender Santana 2.2 88 NORMAL 7 PLACES 1984 4X4;EUR 6 400,-;63 000 km;Occasion;11/1984;Diesel;4.0;-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Freelander TD4 S MKIII 3P;EUR 6 490,-;196 200 km;Occasion;02/2003;Diesel;3.0;-5;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
Land Rover Freelander TD4 SE A;EUR 6 500,-;187 200 km;Occasion;10/2007;Diesel;3.5;-3;False;False;True;True;True;True;False;True;True;True;True;False;False;True;False;True
Land Rover Freelander 2 Mark II TD4 SE A;EUR 6 500,-;230 000 km;Occasion;05/2009;Diesel;3.5;-3;False;False;True;True;True;True;False;True;True;True;True;False;False;True;True;True
Land Rover Freelander 2 Mark II TD4 SE;EUR 6 900,-;280 000 km;Occasion, Historique entretien;08/2008;Diesel;N/A;0;True;False;True;True;True;True;False;True;True;True;True;False;False;True;True;True
Land Rover Defender Santana 2.2 88 1980 4X4 (VENDU) (SOLD);EUR 6 900,-;71 000 km;Occasion;11/1980;Diesel;4.0;-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Defender Santana 2.2 88 SUPER 7 PLACES 1983 4X4 (VENDU);EUR 6 900,-;95 000 km;Occasion;11/1984;Diesel;4.0;-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Defender Santana 2.2 88 4X4 ((VENDU)) ((SOLD));EUR 6 900,-;153 000 km;Occasion;03/1992;Diesel;4.0;-19;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Discovery td5 138 cv clim + attelage;EUR 6 900,-;239 000 km;Occasion;08/2003;Diesel;N/A;0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
Land Rover Freelander 2 Mark II 2.2 TD4 160 cv;EUR 6 990,-;255 000 km;Occasion;05/2009;Diesel;N/A;0;True;False;True;True;True;True;False;True;True;True;False;False;False;True;False;True
Land Rover Range Rover Sport TD V6 HSE;EUR 7 000,-;235 000 km;Occasion;08/2005;Diesel;N/A;0;False;False;True;True;True;True;False;True;True;True;True;False;True;False;True;True
Land Rover Freelander TD4 HELLY HANSEN 5P;EUR 7 490,-;136 200 km;Occasion;01/2004;Diesel;4.0;-1;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False
Land Rover Discovery 3 Mark II TDV6 HSE;EUR 7 500,-;218 000 km;Occasion;12/2007;Diesel;N/A;0;True;False;True;True;True;True;False;True;True;True;True;False;True;True;True;False
Land Rover Range Rover Td6 HSE;EUR 7 500,-;218 000 km;Occasion;07/2002;Diesel;4.5;-3;;;;;;;;;;;;;;;;
Land Rover Freelander TD4 S BA;"EUR 8.400,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 7 900,-";195 293 km;Occasion;03/2008;Diesel (Filtre à particules);4.0;-11;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;False
Land Rover Freelander 2 II TD4 160 S;EUR 8 000,-;295 980 km;Occasion;03/2007;Diesel;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;False
Land Rover Freelander TD4 S;EUR 8 200,-;148 000 km;Occasion;09/2007;Diesel;N/A;0;False;False;False;False;True;True;False;True;True;True;False;False;False;True;False;True
Land Rover Freelander TD4 S MARK IV;"EUR 9.200,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 8 400,-";203 434 km;Occasion;12/2011;Diesel (Filtre à particules);4.0;-11;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True
N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;;;;;;;;;;;;;;;;
Land Rover Range Rover Td6 HSE;EUR 8 490,-;218 000 km;Occasion;07/2002;Diesel;4.5;-3;;;;;;;;;;;;;;;;
Land Rover Range Rover Sport TD V6 HSE;EUR 8 500,-;358 625 km;Occasion;05/2006;Diesel;3.5;-3;True;False;True;True;True;True;False;True;True;True;True;False;True;True;True;True
Land Rover Freelander Td4 HSE 3p;EUR 8 990,-;114 000 km;Occasion;02/2005;Diesel;2.5;-2;;;;;;;;;;;;;;;;
Land Rover Range Rover Sport TD V6 HSE;EUR 9 000,-;268 000 km;Occasion;02/2006;Diesel;N/A;0;False;False;True;True;True;True;False;True;True;True;True;False;True;False;True;True
Land Rover Defender Santana 4x4 Turbo 75 HP;EUR 9 000,-;120 000 km;Occasion;02/1985;Diesel;4.0;-19;;;;;;;;;;;;;;;;
Land Rover Freelander TD4 S;EUR 9 400,-;151 310 km;Occasion;03/2007;Diesel;4.0;-11;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;False
Land Rover Freelander TD4 E_E XE;EUR 9 400,-;153 648 km;Occasion;07/2010;Diesel;4.0;-11;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;False
Land Rover Range Rover Sport Mark II TD V6 HSE A;EUR 9 499,-;191 000 km;Occasion, Historique entretien;02/2007;Diesel;N/A;0;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True
Land Rover Discovery Discovery 3 tdv6 hse;EUR 9 800,-;250 000 km;Occasion, Historique entretien;10/2005;Diesel (Filtre à particules);N/A;0;True;True;True;True;False;False;True;True;True;True;True;False;False;True;True;False
Land Rover Defender 90 Station Wagon SE Mark VI;EUR 9 900,-;80 000 km;Occasion;06/2015;Diesel;1.0;-1;;;;;;;;;;;;;;;;
Land Rover Range Rover Sport TDV6 HSE;EUR 9 990,-;173 284 km;Occasion;04/2006;Diesel;1.0;-1;False;False;True;False;True;True;False;False;True;True;False;False;True;False;False;False
Land Rover Discovery 2.5 TDI;EUR 10 990,-;222 000 km;Occasion;04/1995;Diesel;5.0;-31;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Land Rover Range Rover Sport Mark III TD V8 HSE SPORT Premium A;EUR 11 490,-;220 000 km;Occasion, Historique entretien;02/2008;Diesel;N/A;0;True;False;True;True;True;True;False;True;True;True;True;False;True;True;False;True
